#{"t_start": 1669332111.8025417, "env_id": null}
146.440511,276,36759.699732
0.808605,215,36761.961207
364.514063,564,36767.160246
33.20266,192,36769.212704
422.72693,662,36775.314602
199.61616,243,36777.832117
179.38102,233,36780.266501
1.404029,564,36785.810328
106.442715,216,36790.407148
428.125373,367,36795.430712
236.652063,519,36801.531622
1063.944456,587,36808.158602
161.737028,460,36813.314818
53.429471,443,36818.819005
95.368343,234,36822.756928
767.267262,506,36830.471357
515.432649,426,36838.083927
73.060223,227,36840.886507
105.279542,308,36845.925273
465.577297,519,36851.493464
6.175043,188,36853.687918
301.538671,335,36857.431439
15.611889,295,36860.702262
14.028365,206,36863.121002
561.004527,457,36867.974293
48.891939,244,36870.777168
118.835145,281,36873.947627
233.867418,357,36878.095948
27.434068,194,36880.48358
13.034042,246,36883.358847
28.041729,210,36885.789166
1.594217,283,36888.940245
716.285689,422,36894.946078
132.967027,243,36897.813675
3.804129,427,36902.2995
1.072375,571,36908.395858
486.944128,474,36913.441774
0.312,60,36914.511696
372.342898,327,36918.184331
24.417998,161,36920.24825
201.104086,316,36923.676627
227.428892,270,36926.744877
21.020719,125,36928.408648
22.071114,118,36930.01056
36.292492,275,36933.112808
13.885733,291,36936.552379
774.099555,578,36944.364373
76.778373,233,36947.220903
65.485389,285,36950.553282
75.45279,219,36953.041687
245.06932,435,36957.678454
1978.541506,1001,36969.00347
170.748331,246,36972.372449
202.517108,315,36976.533226
35.988156,241,36979.760478
398.408776,268,36983.530844
127.581931,360,36987.753029
164.292165,259,36992.42334
159.835811,253,36995.426245
518.785903,340,36999.329317
1.854903,184,37001.580654
52.386208,205,37004.049928
63.096193,693,37011.270443
226.01911,215,37013.845963
213.960936,254,37016.76204
1.8073,118,37018.417163
122.302688,430,37023.053627
15.000101,212,37025.517112
53.363062,167,37027.614585
146.778217,338,37031.4374
183.942602,458,37036.35732
55.039576,161,37040.03034
202.440146,392,37044.299014
68.898878,198,37046.664319
538.915013,362,37050.713838
66.958675,215,37053.271083
7.365808,146,37055.286389
1.944899,216,37058.075399
545.076604,392,37062.407643
444.257204,322,37065.967873
642.668779,485,37072.321418
43.797752,182,37074.562105
1.095461,100,37076.072963
1233.777898,450,37080.946398
143.35153,281,37084.378383
420.420344,494,37092.24579
494.134754,358,37097.023426
215.888176,217,37099.859487
9.593763,242,37102.927935
9.844311,169,37105.361941
50.044651,141,37107.448689
0.878697,250,37110.776684
193.877262,349,37115.32107
532.928151,281,37119.122281
195.251993,335,37122.994249
73.776267,189,37124.88956
146.537824,245,37127.113201
174.934978,226,37129.058549
103.69943,135,37130.381454
2.195603,153,37131.842919
472.448323,377,37134.872906
17.455365,128,37136.140846
80.602224,516,37140.894942
619.83587,581,37145.239975
43.52094,238,37147.22682
267.58568,571,37151.463596
2350.097313,628,37156.031095
203.819223,292,37158.27623
256.61029,293,37160.593915
80.248218,247,37162.666248
353.707547,320,37165.287775
6.074511,758,37173.872351
176.960518,347,37177.693213
301.875615,247,37180.759778
563.809065,430,37185.276602
11.192303,102,37186.598061
1.685852,440,37190.284534
534.154089,492,37194.207624
78.687517,162,37195.913278
214.360562,246,37198.222406
35.730941,229,37200.594564
9.364857,157,37202.235784
244.905665,418,37206.184771
1.486982,339,37209.169173
49.613806,186,37210.912483
229.966495,303,37214.805959
34.234954,181,37216.634129
51.757154,258,37219.068942
65.924686,417,37222.887379
72.61503,188,37224.720252
5.831499,161,37226.247077
10.81178,125,37227.590627
107.752439,218,37229.79293
74.337064,427,37234.269147
54.250141,150,37236.286038
16.818705,116,37237.862887
231.029313,444,37241.959939
367.298778,370,37245.556716
57.742987,133,37247.265216
89.174288,306,37250.22563
1525.084612,1001,37259.581502
146.890749,285,37262.149814
114.726084,192,37264.258601
677.645945,440,37271.372037
87.340196,172,37274.311624
4.807907,355,37280.211465
11.053432,155,37283.377453
688.899506,403,37290.000512
35.765747,164,37292.925922
10.996263,94,37294.926531
978.776017,455,37304.358411
39.536585,213,37307.560699
27.491434,170,37309.462323
180.29033,332,37312.283714
46.400093,218,37315.629412
183.419721,197,37317.69769
102.925061,775,37323.697813
119.571204,185,37325.386225
25.80214,144,37326.819076
52.050738,245,37328.904622
862.127779,505,37332.845582
220.185198,283,37335.425992
3.806477,177,37337.088772
28.516408,197,37339.121912
145.966287,971,37346.951581
301.882135,464,37351.63354
309.247425,234,37353.688387
35.789664,168,37355.41114
54.17958,246,37357.73215
50.786565,494,37361.785758
1569.9478,749,37367.346539
66.109471,210,37369.331103
50.794137,165,37370.915469
246.225535,212,37372.908176
70.510495,352,37375.923923
1131.646883,766,37381.898261
14.851476,211,37384.648734
59.132427,244,37388.571396
227.571871,247,37390.859823
7.992761,168,37392.489615
45.373469,208,37394.230386
76.116289,162,37395.721271
17.01492,114,37396.884768
14.50088,325,37399.441354
387.841548,266,37401.560572
208.850241,261,37403.694543
130.995097,317,37406.079345
484.674767,369,37408.916689
129.441249,541,37412.865541
180.479677,271,37415.132422
131.955433,1001,37423.047459
2524.524115,1001,37429.917155
1158.38264,595,37434.280594
226.385146,241,37436.263085
124.029308,295,37438.521052
705.52359,660,37443.318452
1325.956184,1001,37451.221101
50.553451,172,37452.79705
251.770795,330,37455.365599
795.687033,716,37460.429041
112.66423,148,37461.802853
2.261193,117,37462.978871
619.205256,908,37469.294653
38.50813,210,37471.028879
36.276753,488,37474.733568
350.395522,292,37477.213134
27.686792,137,37478.567905
65.409199,159,37479.923704
137.112148,449,37484.164928
9.350063,184,37485.825718
179.05939,156,37487.19852
28.837978,526,37490.957168
754.943552,572,37495.0702
975.632633,451,37498.481994
225.024259,292,37500.766163
87.571277,220,37502.599365
347.569386,272,37504.837263
963.768527,532,37508.752758
210.349587,223,37510.639149
2610.958758,1001,37518.565941
768.410719,769,37524.005856
1817.557609,921,37530.362105
429.325492,430,37533.500534
417.396205,358,37536.485436
542.958116,469,37540.0454
504.608453,673,37544.918921
1151.492121,768,37551.205392
728.364615,438,37554.459819
104.188612,241,37556.427804
165.269777,293,37558.749233
19.492913,222,37560.585235
233.343476,291,37562.873998
321.599221,284,37565.260074
183.88966,290,37567.640543
1620.017871,982,37574.601201
35.150729,276,37576.758298
189.207397,314,37580.230844
66.819209,212,37581.99985
691.675,570,37586.118059
922.833353,430,37589.333756
660.270099,464,37592.81601
715.777956,392,37596.035468
557.176331,442,37599.391538
811.764285,457,37602.784155
1208.274767,653,37607.678119
9.062656,164,37609.072948
182.69924,764,37615.366289
325.31512,389,37618.469085
33.054487,144,37620.185771
37.891827,175,37621.855465
257.001158,738,37627.1515
810.19411,517,37631.027045
449.669647,285,37633.288411
175.31444,408,37636.630901
692.443247,570,37640.696021
30.680694,99,37641.792368
279.209694,368,37645.526059
2059.76968,711,37650.576857
1.892585,108,37651.640249
181.345368,294,37653.910355
639.183542,567,37658.349714
111.973256,151,37659.713615
160.710598,188,37661.376528
148.678173,308,37663.854727
493.777362,341,37666.487648
2021.187386,1001,37673.320084
692.32732,439,37677.555326
69.349056,393,37680.585865
308.683428,315,37683.031641
381.105136,614,37687.554596
377.175393,438,37690.924674
128.151988,364,37693.832777
1544.54632,664,37698.494701
277.267746,283,37700.733519
192.362926,353,37703.46522
35.558668,229,37705.315984
22.053599,223,37708.129659
505.477749,420,37711.325687
323.853357,340,37713.998083
830.527291,535,37718.03983
71.409718,180,37719.641209
55.44078,330,37722.151718
137.948497,367,37725.056958
137.848728,168,37726.565051
180.958744,182,37728.101311
533.734151,340,37730.767592
297.248601,303,37733.094106
34.90603,248,37735.162048
76.822952,176,37736.696314
203.353743,227,37738.681391
529.152687,430,37742.941105
158.351931,223,37744.886448
71.516753,164,37746.35136
326.598317,331,37749.031089
384.571923,472,37752.598224
752.173769,765,37757.960536
130.038249,197,37759.697328
76.0326,188,37761.320709
451.428089,384,37764.253806
147.727623,434,37767.527818
173.553161,514,37771.269298
26.330181,135,37772.554813
6.365154,110,37774.671257
1440.571618,709,37779.9466
232.070792,214,37781.703628
312.019893,507,37785.504279
213.245372,277,37787.730527
208.573968,292,37790.036337
37.684444,203,37791.738402
568.492945,497,37795.419129
28.422643,128,37796.580185
306.385185,343,37799.198425
569.703788,704,37804.315901
184.513337,340,37807.867076
193.440423,390,37810.767208
174.768568,272,37812.978455
190.084999,300,37815.286676
206.579042,272,37817.516986
234.246461,281,37819.711275
226.595779,341,37822.293032
361.444634,658,37826.943067
365.087049,319,37829.295618
714.246023,514,37833.194425
1827.087469,881,37840.643302
365.059788,396,37843.608654
389.510316,516,37847.445851
394.026756,284,37849.640557
7.865159,119,37850.767043
28.304377,202,37852.421702
34.684495,679,37857.621927
181.020989,314,37860.475586
285.052898,335,37863.177393
286.535204,353,37866.018554
109.235114,362,37869.003598
50.933806,900,37876.374276
284.439905,294,37878.812101
73.824673,221,37880.642664
327.194815,330,37883.294806
366.354016,327,37885.946696
357.557079,318,37888.386446
379.261139,344,37891.013908
797.505142,442,37894.301549
10.454733,107,37895.393126
468.239765,657,37900.177811
192.857081,380,37903.925443
94.409283,635,37908.467528
366.262157,694,37913.307369
243.773619,304,37915.65553
253.128512,287,37917.897741
340.136334,463,37921.301395
462.887691,456,37924.676107
1340.596617,640,37929.172092
1422.743359,885,37936.39416
77.940774,194,37937.998818
504.787658,338,37940.62263
381.833781,352,37943.28741
182.182862,299,37945.5479
467.830016,375,37948.388914
32.003107,137,37949.711971
631.6917,455,37953.126002
336.157053,353,37955.970755
139.94797,227,37957.788656
733.674131,477,37961.365041
168.279028,283,37963.630569
22.538214,204,37965.366376
70.613618,124,37966.598248
77.023196,206,37969.257586
37.69667,275,37971.656661
239.543871,338,37974.277914
907.691577,722,37979.348718
372.048624,281,37981.591416
57.458498,144,37982.940161
20.695883,475,37986.48366
46.381126,201,37988.207933
406.377305,369,37991.038903
242.089939,527,37994.936663
94.901831,217,37996.675882
75.894762,357,38000.397514
470.748245,582,38004.673098
202.386826,524,38008.47501
328.081708,389,38011.505923
149.385077,753,38017.088149
687.551706,468,38020.81936
77.7594,192,38022.559294
25.44935,134,38023.959456
886.790038,408,38027.182491
700.775568,377,38030.198776
26.359759,229,38032.16502
247.544021,489,38036.698348
214.76072,599,38040.987562
543.367127,409,38044.159743
61.325815,280,38046.437743
2818.724444,1001,38053.50858
1101.722048,577,38057.628523
55.315876,175,38059.149378
1206.91429,1001,38066.862319
1260.020219,920,38073.249113
55.135648,143,38074.589921
943.171025,441,38077.979642
62.105699,213,38079.73291
68.204345,710,38084.871634
212.724145,300,38087.226142
25.125081,128,38088.482513
211.923775,296,38090.858599
34.353088,276,38093.526096
412.773017,331,38097.46606
373.687748,317,38100.012822
2244.829215,1001,38107.073065
4.002382,206,38108.771326
191.412584,284,38111.013947
277.294564,341,38113.726115
226.428656,729,38118.802832
185.02223,223,38120.585928
332.281564,305,38122.889796
187.99819,499,38126.49574
115.133141,241,38129.44526
589.872461,527,38133.307045
1085.954461,523,38137.3203
235.034519,202,38139.067457
156.413464,323,38141.591085
7.975994,177,38143.119175
268.520382,1001,38149.984452
1210.301847,727,38155.036966
371.942984,518,38159.748643
670.9065,762,38165.254149
54.060516,145,38166.618659
543.228011,440,38169.973322
372.565081,390,38172.943584
720.624596,927,38179.38452
751.031622,473,38182.939617
933.350134,974,38190.59853
48.025032,197,38192.388819
194.567884,185,38194.047865
129.939337,212,38195.93184
839.404235,656,38200.748837
439.665512,395,38203.657142
76.663322,364,38206.408518
241.774896,536,38210.336234
34.601483,301,38212.769631
645.392198,421,38216.096772
32.45789,209,38217.80716
249.966798,835,38224.69729
1269.298766,632,38229.339482
368.597932,288,38231.563203
234.115465,327,38234.01714
235.565266,385,38236.903614
209.634515,221,38238.729619
111.949157,315,38241.084678
63.112945,570,38245.23434
19.900293,201,38246.94978
129.197808,516,38250.748132
165.73929,199,38252.508376
126.811353,275,38255.827437
294.02665,367,38258.736433
22.233916,189,38260.383209
350.776763,501,38264.133225
158.976049,393,38267.078133
67.683809,300,38269.488288
113.13183,254,38271.57051
135.686575,247,38273.628292
89.912127,168,38275.082625
775.518756,616,38279.482484
281.802148,236,38281.392178
163.848558,215,38283.166466
153.142554,293,38285.474535
52.799982,318,38288.891807
2621.708486,876,38295.125828
65.261858,191,38296.76968
1868.807392,967,38303.579839
171.387736,401,38306.541968
173.111946,254,38308.575439
226.427098,353,38311.220634
24.284403,143,38312.526222
82.290844,295,38314.899227
190.682682,258,38317.107313
67.528015,266,38319.215839
1066.525119,453,38323.601903
368.363718,267,38325.779902
42.41008,183,38327.364326
57.112408,202,38329.610651
38.497901,181,38331.385067
579.763101,405,38334.446519
199.642825,218,38336.293933
304.47437,317,38338.738882
58.347017,212,38340.50265
3281.705628,1001,38347.45566
84.030993,182,38349.043841
1681.347053,742,38355.20677
506.270644,377,38358.078899
453.036825,1001,38364.953467
245.760273,698,38369.847684
205.331805,424,38373.049041
358.536058,298,38375.469198
502.206495,430,38378.691983
178.682089,281,38380.929523
649.287764,375,38384.707533
222.479839,266,38386.943213
36.397149,171,38388.478208
334.746719,504,38392.178448
879.624008,669,38396.965348
100.808039,137,38398.222881
123.108452,325,38400.730107
102.340699,225,38402.645804
1068.503989,571,38406.805136
152.707488,212,38408.567408
641.466219,512,38412.232749
856.7345,445,38415.577823
3.370944,126,38417.683671
135.746299,274,38419.967905
80.625418,340,38422.636561
1117.583839,793,38428.270444
945.695866,597,38432.727297
67.107364,292,38435.128182
3.547641,134,38436.487461
176.788409,289,38438.909685
220.167223,287,38441.139172
103.514743,278,38443.448863
207.290125,277,38445.641923
117.869502,210,38447.43974
255.358471,463,38451.777495
550.263556,349,38454.403747
83.645742,194,38456.093157
216.260297,357,38458.756092
477.294187,373,38461.552573
377.124096,323,38464.189133
84.86796,151,38465.641836
21.590095,186,38467.232064
946.825641,696,38472.288058
70.489706,198,38473.974682
66.477254,185,38475.575748
2539.758556,1001,38483.464208
690.77177,478,38486.923208
523.707139,595,38491.163208
133.796039,282,38493.360623
100.965341,216,38495.230819
57.982538,116,38496.503678
20.953107,145,38497.884754
377.686618,512,38501.626488
377.509934,493,38505.351875
103.233209,246,38507.358901
16.834789,99,38508.379383
696.574929,406,38511.407526
397.689343,284,38513.679586
325.062033,342,38517.234928
614.839577,437,38520.522689
874.373387,983,38527.473927
210.784438,286,38529.746855
43.48291,226,38531.5567
109.561467,167,38533.034408
490.283924,370,38535.799622
131.460323,272,38537.9308
267.174954,356,38540.752366
291.002512,278,38542.98044
718.116141,480,38547.358319
625.268224,699,38552.385362
30.313863,267,38554.678029
1286.203402,1001,38561.798491
177.237781,224,38563.711297
146.73978,230,38566.139496
1203.228134,486,38569.742336
1304.850485,1001,38576.803337
743.613851,487,38581.332681
1265.394451,726,38586.579369
98.76852,517,38590.537915
151.345858,790,38596.191827
958.809304,550,38600.227477
200.588713,233,38602.139334
366.304065,377,38604.918897
147.032452,222,38606.722202
97.23577,207,38608.469571
547.993849,420,38612.452541
1064.175558,448,38615.880425
774.65403,408,38619.024909
88.898686,348,38621.685384
276.372348,565,38625.850486
467.358145,371,38628.723865
397.732809,366,38631.529696
210.848323,249,38633.610457
217.609061,595,38638.011925
391.02342,247,38640.01335
926.844537,525,38644.841438
24.794871,113,38645.952841
235.191424,315,38648.491097
658.625581,680,38653.402068
445.540479,320,38655.907375
33.632833,375,38658.725614
470.225283,310,38661.131728
131.842102,937,38667.701411
203.935061,306,38670.117869
198.970821,186,38671.726959
139.030513,223,38673.657323
1211.521712,617,38679.175247
95.603598,140,38680.498878
21.117031,173,38682.013398
123.851114,259,38684.132162
358.060944,373,38686.956569
367.677781,970,38693.656731
142.961132,259,38695.821809
1462.683239,1001,38702.759061
307.989127,270,38704.956305
59.85731,142,38707.183423
1415.873573,683,38712.024041
34.976797,197,38713.691469
96.958061,191,38715.298384
117.799699,290,38717.571894
606.115943,408,38720.710822
31.600546,363,38723.43726
26.270321,146,38724.75269
228.831838,249,38726.823021
8.089792,197,38728.499264
46.598693,150,38729.89077
281.737419,269,38732.054599
753.281114,577,38736.381975
181.787486,296,38739.590211
137.56794,239,38741.534107
62.837004,202,38743.229172
596.301367,455,38746.536819
128.427025,230,38748.399142
728.237002,613,38752.675627
41.897978,181,38754.213809
1624.185022,731,38759.503416
162.607501,173,38761.039845
263.406958,541,38765.03212
934.336512,495,38768.726645
273.972893,516,38773.50455
196.554741,630,38778.049209
186.205129,196,38779.751207
166.741787,234,38781.721069
456.996743,734,38787.063694
1103.594014,568,38791.198524
126.812747,196,38792.850288
878.613055,546,38797.099809
1018.837389,726,38803.973205
454.207564,316,38806.441211
179.494376,214,38808.241528
787.591752,461,38811.818232
45.584315,102,38812.831667
236.144607,333,38815.386636
24.786085,115,38816.511126
119.210759,262,38818.638505
107.830837,340,38821.227227
747.496525,426,38824.472694
128.18022,247,38826.505112
262.765009,239,38828.536124
206.787006,245,38830.585361
1536.756521,825,38837.397501
186.540455,296,38839.741173
462.720943,322,38842.216024
137.28421,160,38843.658006
120.647267,307,38846.074419
2381.70916,912,38852.527687
291.876917,228,38854.36031
70.105978,185,38856.143301
99.827533,203,38857.845211
4525.219194,976,38864.741637
1483.190373,687,38870.493675
258.740107,598,38874.861932
196.782796,275,38877.068414
11.396922,101,38878.117629
181.401976,283,38880.394806
192.730159,331,38882.989345
442.438727,293,38885.274706
224.203096,213,38887.073039
56.717865,165,38888.536526
91.665993,153,38889.98139
187.11736,404,38892.995902
368.094519,350,38895.631427
771.309252,471,38899.054821
327.999763,265,38902.113878
1378.986364,1001,38909.070267
430.194524,359,38911.916073
682.224681,476,38915.473582
309.778884,698,38920.569667
91.710052,169,38922.11881
510.644525,347,38924.756226
2614.054365,1001,38932.696437
117.07543,352,38935.522253
215.905546,339,38938.127026
349.723443,249,38940.136868
35.960974,114,38941.264011
133.678419,173,38942.754692
2568.822597,1001,38949.848369
1127.28599,532,38953.714918
125.538899,212,38955.454891
455.349416,309,38958.025326
1103.466699,597,38962.318752
439.016151,404,38966.340189
245.172018,305,38968.788729
854.021441,357,38971.534925
227.512991,231,38973.416426
459.216381,363,38976.316211
330.781179,388,38979.312508
243.067023,259,38981.385306
205.591455,257,38983.467085
816.821296,424,38986.660398
134.320953,176,38988.2506
179.498472,235,38990.240732
288.295641,336,38992.814569
302.003361,272,38995.070594
1380.670895,585,39000.278815
661.87943,378,39003.132315
98.727382,164,39004.622038
1617.346874,1001,39011.659459
119.366692,220,39013.484556
503.135755,400,39016.667746
880.632404,429,39019.8533
47.134811,241,39021.796064
30.431744,133,39023.049023
127.512208,183,39024.655224
1275.980609,473,39028.148176
247.967577,245,39030.951308
605.931832,1001,39038.634711
392.043219,269,39040.97067
43.144973,311,39043.489032
2200.90386,1001,39050.342902
779.150721,488,39053.962383
358.561147,263,39056.087017
616.182087,856,39063.090183
2546.760537,922,39069.722655
954.932196,495,39073.387524
438.536739,422,39076.594579
95.399605,289,39078.891132
140.528643,266,39081.065746
129.293646,230,39083.039935
491.998402,362,39085.81757
1051.47462,768,39091.327326
216.402004,482,39096.127739
1612.370653,966,39102.952935
60.53608,208,39104.728625
1833.63308,679,39109.627968
173.709181,343,39112.229592
223.997901,214,39114.019799
441.106868,404,39117.021228
99.839496,199,39118.77598
2145.838877,1001,39126.793752
1879.436894,1001,39133.682107
1978.035651,1001,39140.716935
780.605752,437,39144.041422
3620.52213,1001,39151.038686
525.847103,365,39153.853428
297.462641,569,39159.137556
707.251167,593,39163.501956
406.448174,481,39167.074843
128.906322,321,39169.54371
330.043369,235,39171.439229
298.014677,434,39174.57624
521.058133,378,39177.517353
2463.807159,1001,39184.595239
1410.235229,533,39189.391093
1914.004572,573,39193.408607
1903.284519,720,39198.575306
526.765365,433,39201.834374
47.816633,125,39203.027381
761.711385,505,39206.682033
69.483999,172,39208.212297
1734.465708,766,39213.675721
69.553035,431,39217.009462
956.553708,513,39221.703481
343.257611,333,39224.32975
549.662,1001,39231.358026
497.199237,412,39234.396191
287.01001,325,39236.953468
283.954783,280,39239.133957
31.685198,282,39241.355872
1336.094124,632,39245.809279
437.762755,339,39249.445615
2013.467685,839,39255.399241
85.318524,302,39257.728868
119.261149,273,39259.927418
659.189864,947,39267.205515
1141.767808,1001,39274.381102
143.192809,232,39276.461204
254.130411,267,39278.582653
325.187676,489,39283.056026
391.737231,303,39285.364405
2035.703572,606,39289.742186
161.866322,279,39292.005851
108.003674,256,39294.135875
1142.511686,788,39299.692599
678.747514,368,39302.529644
230.625207,214,39304.341358
198.63033,801,39309.938736
471.40152,368,39313.639636
1898.363821,942,39320.278968
495.769551,425,39323.369902
412.540366,360,39326.020739
988.335574,555,39330.024261
618.306693,502,39333.793739
261.862041,250,39336.002735
828.791162,597,39340.317557
160.622631,172,39341.839001
366.460485,290,39345.119533
573.556775,719,39350.16162
577.225267,427,39353.357906
99.534237,144,39354.659718
110.104233,287,39356.903945
233.55619,207,39358.688825
1119.055985,577,39362.773856
617.078861,502,39366.572643
75.250168,207,39368.317372
436.863213,294,39370.637346
414.092983,366,39373.381706
1741.276591,874,39380.509024
355.851278,642,39385.076401
176.795232,244,39387.032168
547.54874,325,39389.610533
132.208785,251,39391.678112
513.058085,356,39394.449466
312.953472,389,39397.641787
2502.351701,1001,39404.551741
695.532708,506,39409.268444
277.838632,315,39411.704093
605.479691,458,39415.058681
340.603265,785,39420.574166
84.345284,259,39422.709706
619.131771,1001,39429.840315
66.449324,133,39431.12736
1685.673293,628,39435.646539
704.575382,670,39441.26428
164.856843,669,39446.117005
445.229722,313,39448.621765
164.940305,228,39450.560474
277.778345,305,39452.91598
420.820045,310,39455.493837
176.956774,392,39458.457377
1056.168438,531,39462.322582
501.591819,621,39466.656034
1017.158091,591,39471.803528
861.933609,430,39475.018221
248.415838,444,39478.299193
910.250666,867,39484.286002
79.035134,244,39486.306219
1179.343251,545,39490.318524
453.473411,445,39493.605877
830.223167,546,39498.242727
176.578952,236,39500.299067
832.248843,388,39504.083163
297.773753,480,39507.738347
428.699323,374,39510.553551
151.871787,395,39513.580476
342.065622,361,39516.459515
225.89719,229,39518.391886
652.764076,541,39522.283521
252.256897,356,39525.013709
433.217273,273,39527.201618
907.694832,505,39530.92023
557.020552,440,39535.184362
1983.382003,696,39540.141461
1565.563236,619,39544.528839
138.483479,410,39547.642298
111.311413,308,39550.059179
564.979752,542,39553.965488
658.418522,390,39556.888068
340.197476,344,39559.47606
243.853672,238,39561.443204
176.838892,381,39565.15555
471.712257,505,39568.830703
443.482149,412,39571.855256
452.860451,471,39575.448838
676.444934,391,39578.536678
2065.275819,869,39584.695519
1399.69422,573,39588.898059
1456.827831,1001,39596.758969
2466.294857,1001,39603.926682
998.201149,496,39607.668253
601.965293,407,39610.85011
2579.216812,1001,39617.912635
225.162275,331,39620.424054
240.052525,445,39623.67969
329.278351,707,39629.613128
181.954729,374,39632.365269
1261.366037,1001,39639.584911
806.220083,622,39644.036179
490.602187,457,39647.47512
12.060439,349,39650.152529
489.521136,571,39654.099673
409.199368,301,39657.347184
52.070709,240,39659.308651
2607.187178,1001,39666.4961
1114.369346,447,39669.87618
997.065852,647,39674.515691
204.634722,317,39677.024764
2034.384684,858,39683.244313
